Sample_Name,Sample_Project,Amount,Microbiome,Category.,X,Sample,Highest.Dose.,Further.Dilutions.,fq1,fq2,Rep,Sample_Abbrv
Olive-5-K5-3,KeminCaninePartThree,5,K5,Botanicals,11,Olive Flour,20mg,"10,5,1mg",Olive-5-K5-3_L001_R1_001.fastq.gz,Olive-5-K5-3_L001_R2_001.fastq.gz,3,Olive
Olive-5-K7-1,KeminCaninePartThree,5,K7,Botanicals,11,Olive Flour,20mg,"10,5,1mg",Olive-5-K7-1_L001_R1_001.fastq.gz,Olive-5-K7-1_L001_R2_001.fastq.gz,1,Olive
Olive-5-K7-2,KeminCaninePartOne,5,K7,Botanicals,11,Olive Flour,20mg,"10,5,1mg",Olive-5-K7-2_L001_R1_001.fastq.gz,Olive-5-K7-2_L001_R2_001.fastq.gz,2,Olive
Olive-5-K7-3,KeminCaninePartTwo,5,K7,Botanicals,11,Olive Flour,20mg,"10,5,1mg",Olive-5-K7-3_L001_R1_001.fastq.gz,Olive-5-K7-3_L001_R2_001.fastq.gz,3,Olive
Pomegranate-1-K10-1,KeminCaninePartOne,1,K10,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-1-K10-1_L001_R1_001.fastq.gz,Pomegranate-1-K10-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-1-K10-2,KeminCaninePartTwo,1,K10,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-1-K10-2_L001_R1_001.fastq.gz,Pomegranate-1-K10-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-1-K10-3,KeminCaninePartThree,1,K10,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-1-K10-3_L001_R1_001.fastq.gz,Pomegranate-1-K10-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-1-K3-1,KeminCaninePartOne,1,K3,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-1-K3-1_L001_R1_001.fastq.gz,Pomegranate-1-K3-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-1-K3-2,KeminCaninePartTwo,1,K3,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-1-K3-2_L001_R1_001.fastq.gz,Pomegranate-1-K3-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-1-K3-3,KeminCaninePartThree,1,K3,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-1-K3-3_L001_R1_001.fastq.gz,Pomegranate-1-K3-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-1-K5-1,KeminCaninePartTwo,1,K5,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-1-K5-1_L001_R1_001.fastq.gz,Pomegranate-1-K5-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-1-K5-2,KeminCaninePartOne,1,K5,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-1-K5-2_L001_R1_001.fastq.gz,Pomegranate-1-K5-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-1-K5-3,KeminCaninePartThree,1,K5,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-1-K5-3_L001_R1_001.fastq.gz,Pomegranate-1-K5-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-1-K7-1,KeminCaninePartOne,1,K7,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-1-K7-1_L001_R1_001.fastq.gz,Pomegranate-1-K7-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-1-K7-2,KeminCaninePartTwo,1,K7,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-1-K7-2_L001_R1_001.fastq.gz,Pomegranate-1-K7-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-1-K7-3,KeminCaninePartThree,1,K7,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-1-K7-3_L001_R1_001.fastq.gz,Pomegranate-1-K7-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-10-K10-1,KeminCaninePartOne,10,K10,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-10-K10-1_L001_R1_001.fastq.gz,Pomegranate-10-K10-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-10-K10-2,KeminCaninePartThree,10,K10,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-10-K10-2_L001_R1_001.fastq.gz,Pomegranate-10-K10-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-10-K10-3,KeminCaninePartTwo,10,K10,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-10-K10-3_L001_R1_001.fastq.gz,Pomegranate-10-K10-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-10-K3-1,KeminCaninePartOne,10,K3,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-10-K3-1_L001_R1_001.fastq.gz,Pomegranate-10-K3-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-10-K3-2,KeminCaninePartTwo,10,K3,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-10-K3-2_L001_R1_001.fastq.gz,Pomegranate-10-K3-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-10-K3-3,KeminCaninePartThree,10,K3,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-10-K3-3_L001_R1_001.fastq.gz,Pomegranate-10-K3-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-10-K5-1,KeminCaninePartThree,10,K5,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-10-K5-1_L001_R1_001.fastq.gz,Pomegranate-10-K5-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-10-K5-2,KeminCaninePartTwo,10,K5,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-10-K5-2_L001_R1_001.fastq.gz,Pomegranate-10-K5-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-10-K5-3,KeminCaninePartOne,10,K5,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-10-K5-3_L001_R1_001.fastq.gz,Pomegranate-10-K5-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-10-K7-1,KeminCaninePartOne,10,K7,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-10-K7-1_L001_R1_001.fastq.gz,Pomegranate-10-K7-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-10-K7-2,KeminCaninePartThree,10,K7,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-10-K7-2_L001_R1_001.fastq.gz,Pomegranate-10-K7-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-10-K7-3,KeminCaninePartTwo,10,K7,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-10-K7-3_L001_R1_001.fastq.gz,Pomegranate-10-K7-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-20-K10-1,KeminCaninePartTwo,20,K10,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-20-K10-1_L001_R1_001.fastq.gz,Pomegranate-20-K10-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-20-K10-2,KeminCaninePartThree,20,K10,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-20-K10-2_L001_R1_001.fastq.gz,Pomegranate-20-K10-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-20-K10-3,KeminCaninePartOne,20,K10,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-20-K10-3_L001_R1_001.fastq.gz,Pomegranate-20-K10-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-20-K3-1,KeminCaninePartThree,20,K3,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-20-K3-1_L001_R1_001.fastq.gz,Pomegranate-20-K3-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-20-K3-2,KeminCaninePartOne,20,K3,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-20-K3-2_L001_R1_001.fastq.gz,Pomegranate-20-K3-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-20-K3-3,KeminCaninePartTwo,20,K3,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-20-K3-3_L001_R1_001.fastq.gz,Pomegranate-20-K3-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-20-K5-1,KeminCaninePartTwo,20,K5,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-20-K5-1_L001_R1_001.fastq.gz,Pomegranate-20-K5-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-20-K5-2,KeminCaninePartThree,20,K5,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-20-K5-2_L001_R1_001.fastq.gz,Pomegranate-20-K5-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-20-K5-3,KeminCaninePartOne,20,K5,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-20-K5-3_L001_R1_001.fastq.gz,Pomegranate-20-K5-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-20-K7-1,KeminCaninePartTwo,20,K7,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-20-K7-1_L001_R1_001.fastq.gz,Pomegranate-20-K7-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-20-K7-2,KeminCaninePartThree,20,K7,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-20-K7-2_L001_R1_001.fastq.gz,Pomegranate-20-K7-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-20-K7-3,KeminCaninePartOne,20,K7,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-20-K7-3_L001_R1_001.fastq.gz,Pomegranate-20-K7-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-5-K10-1,KeminCaninePartTwo,5,K10,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-5-K10-1_L001_R1_001.fastq.gz,Pomegranate-5-K10-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-5-K10-2,KeminCaninePartThree,5,K10,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-5-K10-2_L001_R1_001.fastq.gz,Pomegranate-5-K10-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-5-K10-3,KeminCaninePartOne,5,K10,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-5-K10-3_L001_R1_001.fastq.gz,Pomegranate-5-K10-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-5-K3-1,KeminCaninePartThree,5,K3,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-5-K3-1_L001_R1_001.fastq.gz,Pomegranate-5-K3-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-5-K3-2,KeminCaninePartOne,5,K3,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-5-K3-2_L001_R1_001.fastq.gz,Pomegranate-5-K3-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-5-K3-3,KeminCaninePartTwo,5,K3,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-5-K3-3_L001_R1_001.fastq.gz,Pomegranate-5-K3-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-5-K5-1,KeminCaninePartTwo,5,K5,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-5-K5-1_L001_R1_001.fastq.gz,Pomegranate-5-K5-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-5-K5-2,KeminCaninePartOne,5,K5,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-5-K5-2_L001_R1_001.fastq.gz,Pomegranate-5-K5-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-5-K5-3,KeminCaninePartThree,5,K5,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-5-K5-3_L001_R1_001.fastq.gz,Pomegranate-5-K5-3_L001_R2_001.fastq.gz,3,Pomegranate
Pomegranate-5-K7-1,KeminCaninePartThree,5,K7,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-5-K7-1_L001_R1_001.fastq.gz,Pomegranate-5-K7-1_L001_R2_001.fastq.gz,1,Pomegranate
Pomegranate-5-K7-2,KeminCaninePartOne,5,K7,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-5-K7-2_L001_R1_001.fastq.gz,Pomegranate-5-K7-2_L001_R2_001.fastq.gz,2,Pomegranate
Pomegranate-5-K7-3,KeminCaninePartTwo,5,K7,Botanicals,14,pomegranate powder,20mg,"10,5,1mg",Pomegranate-5-K7-3_L001_R1_001.fastq.gz,Pomegranate-5-K7-3_L001_R2_001.fastq.gz,3,Pomegranate
Psyllium-1-K10-1,KeminCaninePartTwo,1,K10,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-1-K10-1_L001_R1_001.fastq.gz,Psyllium-1-K10-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-1-K10-2,KeminCaninePartOne,1,K10,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-1-K10-2_L001_R1_001.fastq.gz,Psyllium-1-K10-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-1-K10-3,KeminCaninePartThree,1,K10,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-1-K10-3_L001_R1_001.fastq.gz,Psyllium-1-K10-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-1-K3-1,KeminCaninePartThree,1,K3,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-1-K3-1_L001_R1_001.fastq.gz,Psyllium-1-K3-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-1-K3-2,KeminCaninePartOne,1,K3,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-1-K3-2_L001_R1_001.fastq.gz,Psyllium-1-K3-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-1-K3-3,KeminCaninePartTwo,1,K3,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-1-K3-3_L001_R1_001.fastq.gz,Psyllium-1-K3-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-1-K5-1,KeminCaninePartThree,1,K5,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-1-K5-1_L001_R1_001.fastq.gz,Psyllium-1-K5-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-1-K5-2,KeminCaninePartTwo,1,K5,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-1-K5-2_L001_R1_001.fastq.gz,Psyllium-1-K5-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-1-K5-3,KeminCaninePartOne,1,K5,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-1-K5-3_L001_R1_001.fastq.gz,Psyllium-1-K5-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-1-K7-1,KeminCaninePartTwo,1,K7,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-1-K7-1_L001_R1_001.fastq.gz,Psyllium-1-K7-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-1-K7-2,KeminCaninePartThree,1,K7,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-1-K7-2_L001_R1_001.fastq.gz,Psyllium-1-K7-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-1-K7-3,KeminCaninePartOne,1,K7,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-1-K7-3_L001_R1_001.fastq.gz,Psyllium-1-K7-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-10-K10-1,KeminCaninePartOne,10,K10,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-10-K10-1_L001_R1_001.fastq.gz,Psyllium-10-K10-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-10-K10-2,KeminCaninePartThree,10,K10,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-10-K10-2_L001_R1_001.fastq.gz,Psyllium-10-K10-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-10-K10-3,KeminCaninePartTwo,10,K10,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-10-K10-3_L001_R1_001.fastq.gz,Psyllium-10-K10-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-10-K3-1,KeminCaninePartTwo,10,K3,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-10-K3-1_L001_R1_001.fastq.gz,Psyllium-10-K3-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-10-K3-2,KeminCaninePartThree,10,K3,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-10-K3-2_L001_R1_001.fastq.gz,Psyllium-10-K3-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-10-K3-3,KeminCaninePartOne,10,K3,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-10-K3-3_L001_R1_001.fastq.gz,Psyllium-10-K3-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-10-K5-1,KeminCaninePartOne,10,K5,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-10-K5-1_L001_R1_001.fastq.gz,Psyllium-10-K5-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-10-K5-2,KeminCaninePartThree,10,K5,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-10-K5-2_L001_R1_001.fastq.gz,Psyllium-10-K5-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-10-K5-3,KeminCaninePartTwo,10,K5,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-10-K5-3_L001_R1_001.fastq.gz,Psyllium-10-K5-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-10-K7-1,KeminCaninePartOne,10,K7,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-10-K7-1_L001_R1_001.fastq.gz,Psyllium-10-K7-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-10-K7-2,KeminCaninePartThree,10,K7,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-10-K7-2_L001_R1_001.fastq.gz,Psyllium-10-K7-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-10-K7-3,KeminCaninePartTwo,10,K7,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-10-K7-3_L001_R1_001.fastq.gz,Psyllium-10-K7-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-20-K10-1,KeminCaninePartOne,20,K10,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-20-K10-1_L001_R1_001.fastq.gz,Psyllium-20-K10-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-20-K10-2,KeminCaninePartThree,20,K10,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-20-K10-2_L001_R1_001.fastq.gz,Psyllium-20-K10-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-20-K10-3,KeminCaninePartTwo,20,K10,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-20-K10-3_L001_R1_001.fastq.gz,Psyllium-20-K10-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-20-K3-1,KeminCaninePartThree,20,K3,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-20-K3-1_L001_R1_001.fastq.gz,Psyllium-20-K3-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-20-K3-2,KeminCaninePartTwo,20,K3,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-20-K3-2_L001_R1_001.fastq.gz,Psyllium-20-K3-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-20-K3-3,KeminCaninePartOne,20,K3,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-20-K3-3_L001_R1_001.fastq.gz,Psyllium-20-K3-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-20-K5-1,KeminCaninePartOne,20,K5,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-20-K5-1_L001_R1_001.fastq.gz,Psyllium-20-K5-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-20-K5-2,KeminCaninePartThree,20,K5,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-20-K5-2_L001_R1_001.fastq.gz,Psyllium-20-K5-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-20-K5-3,KeminCaninePartTwo,20,K5,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-20-K5-3_L001_R1_001.fastq.gz,Psyllium-20-K5-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-20-K7-1,KeminCaninePartOne,20,K7,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-20-K7-1_L001_R1_001.fastq.gz,Psyllium-20-K7-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-20-K7-2,KeminCaninePartTwo,20,K7,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-20-K7-2_L001_R1_001.fastq.gz,Psyllium-20-K7-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-20-K7-3,KeminCaninePartThree,20,K7,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-20-K7-3_L001_R1_001.fastq.gz,Psyllium-20-K7-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-5-K10-1,KeminCaninePartTwo,5,K10,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-5-K10-1_L001_R1_001.fastq.gz,Psyllium-5-K10-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-5-K10-2,KeminCaninePartOne,5,K10,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-5-K10-2_L001_R1_001.fastq.gz,Psyllium-5-K10-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-5-K10-3,KeminCaninePartThree,5,K10,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-5-K10-3_L001_R1_001.fastq.gz,Psyllium-5-K10-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-5-K3-1,KeminCaninePartTwo,5,K3,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-5-K3-1_L001_R1_001.fastq.gz,Psyllium-5-K3-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-5-K3-2,KeminCaninePartThree,5,K3,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-5-K3-2_L001_R1_001.fastq.gz,Psyllium-5-K3-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-5-K3-3,KeminCaninePartOne,5,K3,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-5-K3-3_L001_R1_001.fastq.gz,Psyllium-5-K3-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-5-K5-1,KeminCaninePartOne,5,K5,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-5-K5-1_L001_R1_001.fastq.gz,Psyllium-5-K5-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-5-K5-2,KeminCaninePartTwo,5,K5,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-5-K5-2_L001_R1_001.fastq.gz,Psyllium-5-K5-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-5-K5-3,KeminCaninePartThree,5,K5,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-5-K5-3_L001_R1_001.fastq.gz,Psyllium-5-K5-3_L001_R2_001.fastq.gz,3,Psyllium
Psyllium-5-K7-1,KeminCaninePartOne,5,K7,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-5-K7-1_L001_R1_001.fastq.gz,Psyllium-5-K7-1_L001_R2_001.fastq.gz,1,Psyllium
Psyllium-5-K7-2,KeminCaninePartTwo,5,K7,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-5-K7-2_L001_R1_001.fastq.gz,Psyllium-5-K7-2_L001_R2_001.fastq.gz,2,Psyllium
Psyllium-5-K7-3,KeminCaninePartThree,5,K7,Complex fiber,7,Psyllium Husk,5mg,"2.5,1.25, 0.25mg",Psyllium-5-K7-3_L001_R1_001.fastq.gz,Psyllium-5-K7-3_L001_R2_001.fastq.gz,3,Psyllium
xanthan-1-K10-1,KeminCaninePartOne,1,K10,Gums,18,xanthan gum,1mg,"0.5, 0.25, 0.05mg",xanthan-1-K10-1_L001_R1_001.fastq.gz,xanthan-1-K10-1_L001_R2_001.fastq.gz,1,xanthan
xanthan-1-K10-2,KeminCaninePartTwo,1,K10,Gums,18,xanthan gum,1mg,"0.5, 0.25, 0.05mg",xanthan-1-K10-2_L001_R1_001.fastq.gz,xanthan-1-K10-2_L001_R2_001.fastq.gz,2,xanthan
xanthan-1-K10-3,KeminCaninePartThree,1,K10,Gums,18,xanthan gum,1mg,"0.5, 0.25, 0.05mg",xanthan-1-K10-3_L001_R1_001.fastq.gz,xanthan-1-K10-3_L001_R2_001.fastq.gz,3,xanthan
xanthan-1-K3-1,KeminCaninePartTwo,1,K3,Gums,18,xanthan gum,1mg,"0.5, 0.25, 0.05mg",xanthan-1-K3-1_L001_R1_001.fastq.gz,xanthan-1-K3-1_L001_R2_001.fastq.gz,1,xanthan
xanthan-1-K3-2,KeminCaninePartOne,1,K3,Gums,18,xanthan gum,1mg,"0.5, 0.25, 0.05mg",xanthan-1-K3-2_L001_R1_001.fastq.gz,xanthan-1-K3-2_L001_R2_001.fastq.gz,2,xanthan
xanthan-1-K3-3,KeminCaninePartThree,1,K3,Gums,18,xanthan gum,1mg,"0.5, 0.25, 0.05mg",xanthan-1-K3-3_L001_R1_001.fastq.gz,xanthan-1-K3-3_L001_R2_001.fastq.gz,3,xanthan
xanthan-1-K5-1,KeminCaninePartOne,1,K5,Gums,18,xanthan gum,1mg,"0.5, 0.25, 0.05mg",xanthan-1-K5-1_L001_R1_001.fastq.gz,xanthan-1-K5-1_L001_R2_001.fastq.gz,1,xanthan
xanthan-1-K5-2,KeminCaninePartTwo,1,K5,Gums,18,xanthan gum,1mg,"0.5, 0.25, 0.05mg",xanthan-1-K5-2_L001_R1_001.fastq.gz,xanthan-1-K5-2_L001_R2_001.fastq.gz,2,xanthan
